id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
48,y-combinator,Kurios,kurios,https://www.ycombinator.com/companies/kurios,Education,https://www.kurios.la/,"Kurios is cohort based online courses for professionals in Latin America. Our instructors are professionals coming out of tech companies like Google, Amazon, Stripe and more.

Our course completion rate is 90% and annual customer retention rate is 100%.

We have 65 B2B customers and we up-skill their employees in product management, growth and data analytics, just to start with.

Some customers: Walmart Mexico, Banorte (2nd bank in Mexico), Mercado Libre, BCP (#1 bank in Peru), Alicorp (leading CPG in Latam), Sura (leading pension fund), etc.",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/75927de021781b52309af33eced0acea980bc7da.png,,,,
49,y-combinator,Jovian,jovian,https://www.ycombinator.com/companies/jovian,Education,https://www.jovian.com,"Jovian is an online university for software development and data science. We offer practical and industry-focused programs that help professionals learn technical skills, build real-world projects, and advance their careers.

Students learn practical skills, build real-world portfolio projects, and undergo job readiness training. Our tutors offer 24x7 guidance & mentorship over Slack & Zoom. Students also get access to jobs with 200+ hiring partners.",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/d6f4074567727ce4d14de635e6debbbdc71b55f5.png,,,,
50,y-combinator,StudyStream,studystream,https://www.ycombinator.com/companies/studystream,Education,https://studystream.live,"StudyStream is a video platform & online community that allows students to study with others from around the world 24/7 and in real time. It brings accountability & motivation to the students from over 180 countries who study with us daily.

We have helped over 3 million students be more productive & motivated, while also feeling less isolated. Our mission is to create a global community of students who can motivate each other to succeed.",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/7f5c63b70f2d36f4b0f1295ba2cdcbdba2a05439.png,,,,
51,y-combinator,Strive Math,strive-math,https://www.ycombinator.com/companies/strive-math,Education,https://www.strivemath.com/,"Strive is an online coding & math school for kids (8-16). We help students start and commit to their coding and math journeys by making the subjects fun and exciting. We focus, above all else, on making the process of learning joyful.

- We’re starting with coding, but we’re building the content and platform to redefine **STEM education globally** by teaching math, science, and other school subjects **through coding.**
- We believe we can only make education joyful if we ourselves are joyful, so creating a fun and exciting work environment is one of our core values. We’re a remote-first company with teachers and employees from South Africa, Singapore, India, the USA, and the Philippines.
- **We’re a well-funded startup backed by YCombinator and early investors of Spotify and Facebook.**",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/6d22eda695de2efb6374382c850b5ffe07631168.png,,,,
52,y-combinator,AppX,appx,https://www.ycombinator.com/companies/appx,Education,https://appx.co.in,"AppX empowers creators to launch their personal apps and websites to monetise their audience via courses and premium exclusive content.

",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/e525187409442d1ab27754ce9ef76abf1c162b05.png,,,,
53,y-combinator,AlgoUniversity,algouniversity,https://www.ycombinator.com/companies/algouniversity,Education,http://algouniversity.com/,"We are building live teaching infrastructure that enables handful of top educators (from Google, Facebook, etc) to coach a large number of students.
We train college students in a year-long live cohorts and they pay us a portion of their salary as fees once they get a tech job (Income Sharing Agreement)",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/374f4cb4bad668c1b9e9f60122c2dfb7d2a76647.png,,,,
54,y-combinator,Kiwify,kiwify,https://www.ycombinator.com/companies/kiwify,Education,https://kiwify.com.br,"Kiwify enables anyone to create and sell their online course in Brazil.
We provide payment processing, video streaming and student management",Growth,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/e83582d0b32eab86c10b29e18381c37106d89179.png,,,,
55,y-combinator,Turing College,turing-college,https://www.ycombinator.com/companies/turing-college,Education,https://www.turingcollege.com/,"Turing College is an online AI-driven school for busy professionals. We upskill & reskill in data science & AI, analytics, marketing and programming in 3-12 months with 1on1 support and flexibility.",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/69a056671cad88163e6595a353c8c320e58148a5.png,,,,
56,y-combinator,UPchieve,upchieve,https://www.ycombinator.com/companies/upchieve,Education,https://www.upchieve.org,"UPchieve is an edtech nonprofit that provides free, 24/7 online tutoring to low-income HS students. Using our app, students can request and get paired with a live volunteer in under 5 minutes. We’ve matched 100,000+ requests so far.

Right now in the US, there are 8 million low-income HS students who don’t have anyone in their home who can help them with schoolwork. UPchieve is working to change that. Our vision is simple: we want to democratize access to academic support, so that every student has an equal opportunity to attend college and achieve upward mobility.",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/eb3330791457fb73115f10b2b4141634154715a6.png,,,,
57,y-combinator,Poliglota,poliglota,https://www.ycombinator.com/companies/poliglota,Education,https://www.poliglota.org/,"Poliglota is the online language school for Latam, where group classes are led by an instructor. Over 12,000 students have paid us $500 to learn english in order to get a higher income.
We offer an online service of personalized language sessions with small groups of people of the same level, guided by expert language coaches that we train in our social methodology.",Growth,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/3285887962bfdefb8c80ccc0d4e81223cfb47860.png,,,,
58,y-combinator,Kidato,kidato,https://www.ycombinator.com/companies/kidato,Education,https://www.kidato.com,"Parents in Africa face either public schools with student-teacher ratios as high as 50:1 or private schools with tuition fees as high as $7500 per year, per child. Kidato classes have student-teacher ratios of 5:1 and teach the same rigorous international curriculum as other private schools — but at a fraction of the price. In our second semester, Kidato has enrolled more than 30 students into our learning-from-home program as a replacement for brick-and-mortar schools. We expect to triple this enrollment by our third semester.
",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/8b5dd4f39eb884768a59cff95dd4952857392a08.png,,,,
59,y-combinator,Unschool,unschool,https://www.ycombinator.com/companies/unschool,Education,https://www.unschool.in/,"Unschool provides real-world professional education that colleges in India do not provide. We are a marketplace where college students in India can learn about technology, management and arts from high-quality courses created by experts from around the world.",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/241355483f318c33ca2bc602a40f9be0d90bc107.png,,,,
60,y-combinator,Codingal,codingal,https://www.ycombinator.com/companies/codingal,Education,https://www.codingal.com,"Codingal (www.codingal.com) is the global leader in online AI and coding education for kids and teens (Grades 1-12). Our mission is to help students fall in love with AI & coding and become creators of the future - entrepreneurs, engineers, and scientists by providing high-quality, accessible, and personalized computer science education.

In many countries, top technical universities exist, but there’s a significant gap in K-12 programming education. Parents want their kids to start learning programming early, and that’s why they choose Codingal. We offer live, interactive classes with expert instructors from Computer Science backgrounds. All our instructors are rigorously vetted and trained to ensure a high-quality learning experience.

Every student receives a personalized learning path tailored to their age and skill level. Our curriculum is STEM.org-accredited, aligned with the K–12 Computer Science Framework, and delivered in 1:1 and small-group formats, ensuring individual attention and engagement.

Students learn by building real-world projects using popular tools and technologies like Scratch, Python, Roblox, Minecraft, MIT App Inventor, Thunkable, Pygame, HTML/CSS, JavaScript, website development, Java, Data Science, AP Computer Science content, and AI tools like ChatGPT and Machine Learning frameworks. Through this hands-on approach, students create apps, games, animations, and websites in a fun, engaging way that fosters problem-solving and creative skills.

Beyond classes, students participate in global coding competitions, hackathons like HPE CodeWars, and online coding camps, further nurturing their creativity, confidence, and innovative spirit. With a 4.9/5 student rating and NPS of 86, Codingal is trusted by over 1 million registered students in 70+ countries.

Codingal combines the best of human instruction and AI-driven learning to inspire the next generation of tech leaders. We are poised to lead the next generation of coding education and make a significant impact in this rapidly growing market.",Early,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/77d50a678b852201eb874c4f38a23e0db3307c4c.png,,,,
61,y-combinator,Coderhouse,coderhouse,https://www.ycombinator.com/companies/coderhouse,Education,https://www.coderhouse.com/,"A web app that offers live online courses in programming, design, data, online marketing and more.

Our courses are nearly as affordable as online Moocs (~$40 a month) and as effective as Bootcamps. We achieve this by running 100 person live classes with one expert professor and one mentor per 15 students. Every class, students need to turn in assignments that are corrected by their mentors and at the end of the course they need to turn in and approve a final project. We also help our selected students with careers services such as mockup interviews, Linkedin enhancement, and more. All of this creates a level of accountability that allows us to achieve really low churn levels (<9%).

Our career tracks last between 9-11 months and we give our selected students their money back in case they don't get a job 6 months after they are done with the course.",Growth,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/a1c8c29877a4d8a5ed4f7ead913bc94a7359a143.png,,,,
62,y-combinator,Scrimba,scrimba,https://www.ycombinator.com/companies/scrimba,Education,https://scrimba.com,"Scrimba is a coding course platform with over 120K monthly active students. It's based on a new video format that makes the screencasts fully interactive for students, and easier to create for teachers. Our vision is to create a coding school that has the quality of Stanford but the price of a gym membership.",Early,,,2020,https://bookface-images.s3.amazonaws.com/small_logos/b4d293bb82fbcecd4ed3961acb48f34bb29f5003.png,,,,
63,y-combinator,Kunduz,kunduz,https://www.ycombinator.com/companies/kunduz,Education,https://kunduz.com/,"Kunduz is making test prep resources 10x faster and cheaper for students who prepare for university entrance tests. With its first mobile platform, Kunduz provides instant answers to students’ test prep questions through its 35,000 tutors. Kunduz currently serves students in Turkey and India. ",Early,,,2018,https://bookface-images.s3.amazonaws.com/small_logos/f4aa5d347be6e7c59289b2b79a76f9271de78f1c.png,,,,
64,y-combinator,AnnieCannons,anniecannons,https://www.ycombinator.com/companies/anniecannons,Education,https://www.anniecannons.com,"AnnieCannons (AC) is a 501(c)3 nonprofit dedicated to training survivors of human trafficking and gender-based violence to be programmers, giving them both the economic and technological empowerment to invent solutions to overcome the hardships they have survived, and the capacity to support themselves and their families.
",Early,,,2018,https://bookface-images.s3.amazonaws.com/small_logos/324bfa1e5d16ce99b583a7336b9027c846e41503.png,,,,
65,y-combinator,"AskMyClass, now Soundkins",askmyclass-now-soundkins,https://www.ycombinator.com/companies/askmyclass-now-soundkins,Education,https://soundkins.com/,"AskMyClass, is a learning assistant that helps teachers save time and enhance learning, using smart speakers like Alexa, and help students get back-on-task quickly and build life skills through classroom management, social-emotional learning, and lesson support.",Early,,,2018,https://bookface-images.s3.amazonaws.com/small_logos/2177907760d08fb491a5c3607a0b5577d2629c98.png,,,,
66,y-combinator,Recurse Center,recurse-center,https://www.ycombinator.com/companies/recurse-center,Education,https://www.recurse.com,"The Recurse Center is a self-directed, educational retreat for people who want to get better at programming, whether they've been programming for three decades or three months.

The retreat is free for all participants because we run an integrated recruiting agency and provide (optional) personalized recruiting services to anyone in our community considering a new job.",Early,,,2010,https://bookface-images.s3.amazonaws.com/small_logos/c7483410d4db1933c69b95c2325d7111eb787cf5.png,,,,
67,y-combinator,Acely,acely,https://www.ycombinator.com/companies/acely,Education,https://acely.com,"Acely is the leading AI tutor for the digital SAT and ACT, helping students get into their dream college. Our mission is to democratize opportunity for high school families through AI-native tools that empower students to learn smarter and gain confidence.

Backed by Forerunner Ventures, we've grown to $10M ARR with a lean, 10-person team, proof that small, mission-driven teams can deliver outsized impact. Our product has traction, our users are engaged, and we're now at an inflection point: ready to scale with speed, craft, and AI-native excellence.

Acely was launched out of beta in January 2024 as a spinout product from Juni (YC W18).",Growth,,,2018,https://bookface-images.s3.amazonaws.com/small_logos/4e1558ba3ecea486419a23248ce22eccdda564fb.png,,,,
68,y-combinator,NEXGENT,nexgent,https://www.ycombinator.com/companies/nexgent,Education,https://ngt.academy/,"We can provide you with the skills, experience  and knowledge you need to skyrocket through the ranks of the IT industry faster than anyone even if you have zero experience right now.

Our job-ready training program (which is based on our thorough experience working at Cisco, Dimension Data, Arista, etc. and as IT instructors for the  U.S. Air Force) and and in-person certification will help you master the most in-demand networking skills in 2-5 months so that you can break into a tech job or get promoted.

Additionally, we provide 1:1 live mentorship from some of the best engineers in the world, skills assessment, career guidance and a proven system that can help you prioritize and execute your career plans confidently.

Apply to our program here: http://zerotoengineer.com
and/or
learn more here: http://help.nexgent.com",Growth,,,2018,https://bookface-images.s3.amazonaws.com/small_logos/9390f3baae325b7a05b8987dcf8985624b540009.png,,,,
69,y-combinator,Nimble,nimble,https://www.ycombinator.com/companies/nimble,Education,http://www.hirenimble.com,"Nimble uses predictive analytics to give every K-12 student access to excellent teachers. Our smart applicant tracking system (ATS) leverages a predictive model to help school districts identify and hire the best educators for their classrooms.
",Early,,,2017,https://bookface-images.s3.amazonaws.com/small_logos/b693002259f2dd2c99c3f0808e254c207525699a.png,,,,
70,y-combinator,Bloom Institute of Technology,bloom-institute-of-technology,https://www.ycombinator.com/companies/bloom-institute-of-technology,Education,https://www.bloomtech.com,"Bloom Institute of Technology is a full computer science education that's free until you get a high-paying job.

We invest in our students, train them for free, and take a portion of income if they get a job above a certain threshold. If they never make above that threshold or don't get a job in the chosen field, they never pay us a dime.",Growth,,,2017,https://bookface-images.s3.amazonaws.com/small_logos/2b6fdc259fedde3b68b83c8fefd7e604dd8a9ac0.png,,,,
71,y-combinator,Dost Education,dost-education,https://www.ycombinator.com/companies/dost-education,Education,http://www.dosteducation.com/,"Dost is an ed-tech nonprofit building a platform to expand access to early childhood development in low-resource settings through parent education. Our mission is to unlock children’s full potential by focusing on early learning - the time when 90% of our brains develop.

We believe that parents of any literacy level can play a critical role in developing their children’s school and life readiness. In India alone, there are 150 million under-resourced caregivers who can benefit from resources developed for them. That’s why our team at Dost Education - educators, entrepreneurs, and engineers - are passionate about using technology and user-centric product design to change the trajectory of families’ lives.

Since 2017, we’ve grown from a small pilot with a few hundred mothers, to reaching over 100,000 families working with state governments. Join us as we continue to innovate, grow our reach, and deepen our impact. We are supported by some of the best funders in tech and social impact space like Y Combinator, Mulago, and many others.

Dost Education values diversity. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",Early,,,2017,https://bookface-images.s3.amazonaws.com/small_logos/f0fa55d20ad45d5a721bbcb283b5883104aecae9.png,,,,
72,y-combinator,ClassDojo,classdojo,https://www.ycombinator.com/companies/classdojo,Education,http://www.classdojo.com,"ClassDojo's mission is to give every kid an education they love. Our flagship communication app has become the world’s largest network serving kids, reaching over 51 million kids, families and teachers in 180 countries every month, entirely through word of mouth. They use it to share the best moments in a kid's day through pictures, videos, messages, and more. ClassDojo has recognized by Forbes, LinkedIn, Inc and Fast Company, and it is a top 100 Y Combinator company. ",Early,,,2012,https://bookface-images.s3.amazonaws.com/small_logos/5880942a2efc61218c66b07f0f2704038b3001e8.png,,,,
73,y-combinator,Pahamify,pahamify,https://www.ycombinator.com/companies/pahamify,Education,https://pahamify.com/,"Pahamify is an online learning platform for K-12 students in Indonesia. We provide high quality educational videos which can be used to learn various concepts ranging from math, science, social sciences, and language based on the local curriculum. We also provide thousands of practice questions and modules which can be used for college entry test preparation.",Early,,,2020,https://bookface-images.s3.amazonaws.com/small_logos/ca2eeced0ec6f223c4d631e5cc65f0583ebd7ea4.png,,,,
74,y-combinator,Jumpcut,jumpcut,https://www.ycombinator.com/companies/jumpcut,Education,http://www.jumpcut.com,We help aspiring creators go viral and monetize their content.,Early,,,2016,/company/thumb/missing.png,,,,
75,y-combinator,Quero Education,quero-education,https://www.ycombinator.com/companies/quero-education,Education,http://querobolsa.com.br,"Quero is an online marketplace for college programs in Brazil. It helps students search, compare and enroll in programs in over 1200 partner colleges, saving money on tuition.

Follow Us:
facebook.com/queroedu
instagram.com/queroedu
twitter.com/queroedu
quero.education/carreiras",Growth,,,2016,https://bookface-images.s3.amazonaws.com/small_logos/d4e1c3aae8d76a69c4187a8a792adde071ff038c.png,,,,
76,y-combinator,EduRev,edurev,https://www.ycombinator.com/companies/edurev,Education,http://edurev.in,"EduRev is like a Netflix for Education with a layer of social networking. We want to make the process of education and learning so good that you (and your kids) don’t feel the need to go to a school/college/coaching. EduRev stands for Education Revolution and we are looking to achieve nothing less.

EduRev has over 7 million students and adds around 10 new users each minute. We are backed by the iconic American VC Y Combinator, Artiman Ventures and even angel investors like Anand Chandrashekaran, Austen Allred, Martin Basiri to name a few.

We won the Best App award (for learning) by Google, mBillionth award by Bill and Melinda Gates, and even won Startup of the Year by TieCon.

Android App: https://play.google.com/store/apps/details?id=com.edurev
Website: http://edurev.in/
iOS App (beta): https://apps.apple.com/in/app/edurev/id1529835494",Early,,,2020,https://bookface-images.s3.amazonaws.com/small_logos/1e6a86b48fb942874f774cbfcbb5cfdeaaef5cb9.png,,,,
77,y-combinator,StayQrious,stayqrious,https://www.ycombinator.com/companies/stayqrious,Education,https://StayQrious.com,"Imagine doing personalised workouts with a fitness coach, but for school subjects. Students log into their session that has been scheduled with their coach, they can see their learning workout for the day. Their workout typically consists of watching an interactive video, writing explanations, giving feedback to other students, making an explainer video etc. They get constant feedback and encouragement from the coach and progress only after they have understood the pre-requisites.",Early,,,2020,https://bookface-images.s3.amazonaws.com/small_logos/6777015bca896304ef3afd74444401925f0f7b27.png,,,,
78,y-combinator,Ello,ello,https://www.ycombinator.com/companies/ello,Education,https://www.ello.com,Building the world's first 1:1 AI teacher.,Early,,,2020,https://bookface-images.s3.amazonaws.com/small_logos/928879516f7652875f17aa5c190183b7d41f2982.png,,,,
79,y-combinator,Demand Curve,demand-curve,https://www.ycombinator.com/companies/demand-curve,Education,https://www.demandcurve.com,"Demand Curve is your startup's growth operating system, the lowest risk, fastest path to getting traction and growing your company.

🚀 Growth Program: A membership/course designed for startup operators who want to learn and execute growth without hiring a full team yet. Powered by our premium content library, expert guidance, and AI growth co-pilot, it's a step-by-step guide to building a growth engine that actually works. Trusted by 3,000+ startups (including over 500 YC companies).

📰 Newsletter: We also publish the Growth Newsletter, reaching 100,000+ founders and marketers every week with strategic and tactical growth advice. It's one of the most-read startup growth newsletters with 46-50% open rates.

🦄 Agency: For companies ready to scale, our agency team provides full-service execution across growth strategy, paid acquisition, and funnel optimization. We've helped scale Microsoft, Framer, Pilot, Ancestry, and hundreds of other companies and YC startups.

💸 Newsletter sponsorships: Get your brand in front of 100,000+ engaged founders and growth operators.

Learn more at demandcurve.com",Early,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/2ccdbc8b8ef96635277fead64ebd0eb4a779d574.png,,,,
80,y-combinator,Microverse,microverse,https://www.ycombinator.com/companies/microverse,Education,https://www.microverse.org,Training and connecting untapped talent with global opportunities,Early,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/26bf598e298a89a14868c5cd87bc632fb88430cf.png,,,,
81,y-combinator,Outtalent,outtalent,https://www.ycombinator.com/companies/outtalent,Education,http://outtalent.com,"We started Outtalent because we believe that talent is equally distributed, but opportunity is not and emerging markets have an exceptional number of great but undervalued engineers. We believe getting a job at one of the world’s best companies sets people on a great path to realize their full potential.

Outtalent is funded by YCombinator, world-class venture capital funds, executives from Google and Facebook, and other angel investors who are passionate about our mission. We have already helped software engineers from Russia, Ukraine and Central Asia get jobs at Google, Amazon, Microsoft and many other companies in the US, Canada, and Europe.",Early,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/3b4026f586058af29898fc57e3d2e84bdfcb4a09.png,,,,
82,y-combinator,Juno College of Technology,juno-college-of-technology,https://www.ycombinator.com/companies/juno-college-of-technology,Education,http://junocollege.com,Juno is the university of the future.,Early,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/a95f4a56cb3c1dadebb72ad1624dbbe704af7a7f.png,,,,
83,y-combinator,Prenda,prenda,https://www.ycombinator.com/companies/prenda,Education,https://prenda.com/,"Prenda makes it easy to open a K-8 microschool in your home, studio or office. We start with an adult guide who cares about kids and believes in the power of learning. Often this is the mom of one of the students. She recruits a class of up to 10 students, and we provide everything she needs to run a microschool - training, support, software, curriculum, and funding so she gets paid. In ",Growth,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/def6b9ce423a5a874ac005397e0e419f913eec77.png,,,,
84,y-combinator,Schoolable,schoolable,https://www.ycombinator.com/companies/schoolable,Education,http://schoolable.co,"We are a financial technology company that is revolutionizing the state of pre-tertiary education in Africa.

By paying school fees for parents upfront with a flexible monthly repayment plan, building fees savings culture among parents, This way, schools get up to 80% of all their expected fees 2weeks into resumption and also enabling schools to access to loan facility and availability of various vendors and service providers at discounted rates. ",Early,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/1ac4fda3bbb7ab2b975493a939cc90d1df810e24.png,,,,
85,y-combinator,Edyst,edyst,https://www.ycombinator.com/companies/edyst,Education,https://edyst.com,"Edyst is a Y Combinator-funded company (W19) working in the online learning & employability space. We’re looking to collaborate with people who want to significantly change the current learning and employability system in India.

In a span of 2 years, we have hit some pretty impressive figures that some of the most established names haven’t:

- Our course completion rates are more than 80% (8x the industry average)
- Students spend an average of 95 minutes daily on the platform (5x the industry average)
- 50% placement ratio (2x the industry average)

We need more mavericks for this journey: people who love challenges & puzzles; people who love to learn & grow; people who want to significantly change the current learning and employability system.",Early,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/a1ce9903fd51750823677b9306832c5a1884050f.png,,,,
86,y-combinator,AccioJob,acciojob,https://www.ycombinator.com/companies/acciojob,Education,http://www.acciojob.com,"AccioJob is an ed-tech startup run by IIT Delhi Alumni that provides a comprehensive state-of-the-art learning platform for Full Stack Web Development and Data Analytics.

Our industry-relevant curriculum is taught by top tech instructors and mentors, and our students have gone on to work at leading tech companies like Amazon, Salesforce, and Walmart, among others. With job placement opportunities at 300+ top tech partner companies, we have placed 1000+ students in 2022 itself at an average salary of 8.3 LPA",Growth,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/58884ed5c9a6258e4e36cfa9be1a2a6b30e41858.png,,,,
87,y-combinator,Skill-lync,skill-lync,https://www.ycombinator.com/companies/skill-lync,Education,http://skill-lync.com,"Skill-Lync provides job leading engineering education online. We started with a special focus in Mechanical, Electrical, Electronics, Civil & Computer Science engineering and have become one of the world's leading & highest rated platforms in teaching high-end technical skills that help students get a job. ",Early,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/93debe185cf01796dca3de42aa2f07d3e37fbab2.png,,,,
88,y-combinator,RocketLit,rocketlit,https://www.ycombinator.com/companies/rocketlit,Education,http://www.rocketlit.com,"RocketLit gives all students better access to learning and educators access to the data they need to be most impactful.

Our first product, RocketLit, is an adaptive and personalized learning platform that serves reading to students at their independent level. Students read the same content at different levels of complexity and fluidly move up reading levels as they improve.

InnerOrbit is our new Science Assessment platform, giving students, teachers and administrators the practice and data they need to be successful on science tests. We serve the highest quality content and feature the most detailed reporting on the market.

We’re a small and focused team working to change the world through science education. Our company has served over 650k students and we’re on track to more than double that number in the next year. We’re looking for folks who’ll grow into a leadership role within the organization.",Early,,,2016,/company/thumb/missing.png,,,,
89,y-combinator,Our World in Data,our-world-in-data,https://www.ycombinator.com/companies/our-world-in-data,Education,https://ourworldindata.org/,"Poverty, disease, hunger, climate change, war, existential risks, and inequality: The world faces many great and terrifying problems. It is these large problems that our work at Our World in Data focuses on.

Our World in Data publishes an open-access publication where users can understand the state of the world today, where we are making progress and where we are falling behind. Through interactive data visualizations we can see how the world has changed; by summarizing the scientific literature we can understand why. We cover everything from global poverty to natural disasters, education and health; we have 3405 charts across 297 topics.

Our World in Data is free, open-source and provided as a public good. It has millions of users every month, and is cited in research and media across the world every day. This allows millions of people to understand the large problems the world is facing, and how we can solve them.",Early,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/2039afc834d05b389931e09bb316e3db15259016.png,,,,
90,y-combinator,Mimir,mimir,https://www.ycombinator.com/companies/mimir,Education,https://mimirhq.com,"Mimir is venture backed startup in Indianapolis, Ind., focused on creating products to better computer science. We’re hiring rapidly to help satisfy the educational needs of instructors and students all over the world. Our primary product, the Mimir Classroom, is deployed in more than 70 universities allowing computer science instructors to teach their courses more effectively!

We don’t need (or want) you to be perfect, but we expect you to work hard, move fast, and constantly iterate until we get it right. If you’re looking to be challenged every day, make a huge impact, and help define a large part of the future of computer science, then this job is for you.",Acquired,,,2015,https://bookface-images.s3.amazonaws.com/small_logos/45439b8801fbe19cfcd13d3cf9f544652ce1d3ec.png,,,,
91,y-combinator,Study Edge,study-edge,https://www.ycombinator.com/companies/study-edge,Education,http://studyedge.com,"Study Edge is a leading education company that develops and distributes customized content (primarily video) for courses at the middle-school, high-school, and collegiate levels, in partnership with universities, state education agencies, and other institutions. ",Acquired,,,2012,/company/thumb/missing.png,,,,
92,y-combinator,Fullstack Academy,fullstack-academy,https://www.ycombinator.com/companies/fullstack-academy,Education,http://fullstackacademy.com,"Fullstack Academy's JavaScript-driven curriculum immerses you in the latest web technologies including Node.js, React and MongoDB. You bring the energy, curiosity and dedication — we'll provide a world-class environment for becoming an expert software developer.",Acquired,,,2012,https://bookface-images.s3.amazonaws.com/small_logos/eeb2ad7ced858606eca70b49c48de9f791e4b000.png,,,,
93,y-combinator,Knowmia,knowmia,https://www.ycombinator.com/companies/knowmia,Education,http://knowmia.com,"Knowmia is a destination for learning that features short video lessons from great teachers everywhere. We help you to find what you need to succeed in school in a personal, affordable, and time-efficient way. By bringing together a wide range of video lessons and making it easy to find what you need, we help you with challenging topics, prepare you for an upcoming test or new course, and find the right teacher for your style of learning.",Acquired,,,2012,/company/thumb/missing.png,,,,
94,y-combinator,Awari,awari,https://www.ycombinator.com/companies/awari,Education,https://awari.com/,"We're replacing masters degrees in Brazil with cohort-based courses for top talent to advance their careers in tech. The programs incorporate hands-on learning with sessions led by experts from high-profile companies like Rappi, Nubank, Apple, Google, and more. ",Acquired,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/42f9f8b19814046b01e1445ea3f0550ffe1e16f2.png,,,,
95,y-combinator,FunctionUp (FanPlay),functionup-fanplay,https://www.ycombinator.com/companies/functionup-fanplay,Education,https://www.functionup.org/,A technical placement bootcamp in the Income Sharing Model. We train top tech talent with 0 upfront fee and place them across our partner companies. Also our program has a deep social impact. We  provide special assistance to women and unemployed youth in India- both economically and socially.,Acquired,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/0820440595cd7867b8708d7f3e9a2a2410501d0e.png,,,,
96,y-combinator,Strive School,strive-school,https://www.ycombinator.com/companies/strive-school,Education,https://strive.school,"In exchange for a part of their future salary, select students can become professional-grade software engineers through a six-month online program. While the majority of universities in Europe are free to attend, STEM courses are often outdated and theoretical; Strive School works with those pursuing STEM fields to help them become job-ready software engineers.",Acquired,,,2020,https://bookface-images.s3.amazonaws.com/small_logos/28b22a54c96662989843912cfceff789a6bae093.png,,,,
97,y-combinator,Edwin,edwin,https://www.ycombinator.com/companies/edwin,Education,https://edwin.ai,"It combines the latest adaptive learning and Natural Language Understanding technology with pedagogical content as well as on-demand human instructors to offer its students affordable, personalized, 1:1 learning. Based in San Francisco, the company was funded by General Catalyst, Y Combinator, Google Assistant Investments Program, and several other investors. Over 800 thousand students have improved their English with Edwin.

In early 2020 Edwin merged with MyBuddy.ai. The resulting company kept the name “Buddy.ai”. Headquartered in San Francisco, it focuses on building a virtual English conversation partner for over 500 million children around the globe who are trying to learn English, but can't reach fluency because they lack genuine practice speaking the language. The company doubled down on its mobile app Buddy, the voice-based English tutor for kids, organically combining solutions developed by Buddy.ai and Edwin.",Acquired,,,2018,https://bookface-images.s3.amazonaws.com/small_logos/9acc840c27b5a4171f25ceb9a456d6444003093c.png,,,,
98,y-combinator,Glimpse K12,glimpse-k12,https://www.ycombinator.com/companies/glimpse-k12,Education,http://www.glimpsek12.com/,"Glimpse12 captures everything you're doing to impact student outcomes and evaluates these activities in the context of student achievement.

Traditionally, eROI is virtually impossible to track and manage. The company's approach maximizes district's education return on investment (eROI) by providing answers to critical questions essential to ensure your time and money are aligned with the unique needs of your students.",Acquired,,,2018,https://bookface-images.s3.amazonaws.com/small_logos/0c2d4820bfd309e815cbd0ae84e1afb3bbdefdcc.png,,,,
99,y-combinator,Eduflow,eduflow,https://www.ycombinator.com/companies/eduflow,Education,https://www.eduflow.com,Eduflow is a tool for running active online learning experiences. We are used at thousands of institutions around the world all the way from middle school to corporate training at Google. We believe that digital tools for learning need to be more than just a playlist of videos. We're building learning activities that instructors can use to engage learners and make them active participants in their own learning process.,Acquired,,,2017,https://bookface-images.s3.amazonaws.com/small_logos/2f1546920ba4bfb4d036c27d569684884be6f72d.png,,,,
